"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3","list-view-header"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/67980-1442","27","28.000","04-03-2025","İstanbul Kiralık Daire","Stüdyo","50 m²","14
                        Yaşında","2. Kat","İstanbul / Kağıthane / Seyrantepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/0/0/0/2/3/4/1723910834-55991-43200092.jpeg","","Seyrantepede Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/1114-5373","26","78.000","04-03-2025","İstanbul Kiralık Daire","4 +
                          1","230 m²","15
                        Yaşında","1. Kat","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/omur-emlak-1114/omur-emlak-1114","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Ömür Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/8/6/7/2/4/4/c4cda084-d5ae-44bc-b80f-f04480306caf.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/1/1/0/0/b435dcc0-8499-4362-b4a2-1f6f6c1be42d.jpg","Ömür Sitesi Yanı Yeni Bina 7/24 Güvenlikli 4+1 230m2 Lüks Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/130492-3743","26","110.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","125 m²","6
                        Yaşında","7. Kat","İstanbul / Kadıköy / Caddebostan Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-cadde-130492","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Kw Cadde","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/3/6/7/2/4/4/ba77b6e3-6cd8-4de2-b23f-c258271acb7e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/4/0/3/1/0ac5635c-1b31-43d6-969c-f48c59e29ec3.jpg","Kadıköy Caddebostan Selen Residence 3 Oda +1 Salon Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/108051-2088","26","26.500","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","110 m²","25
                        Yaşında","2. Kat","İstanbul / Gaziosmanpaşa / Merkez Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/0/1/0/8/3/4/23b2a436-7125-467f-ac46-07436ff47639.jpg","","Gaziosmanpaşa Merkez Mah 110 M2 Açık Mutfak 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karayollari-kiralik/daire/100071-1167","26","30.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","12
                        Yaşında","Ara Kat","İstanbul / Gaziosmanpaşa / Karayolları Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/2/1/4/1/3/4/1723207139366-43141226.jpg","","Gazi Osman Paşa Kara Yollarında Metro Durağında Kiralık Daire 2.Kat 2+1 95 M2"
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/105759-711","22","36.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","115 m²","30
                        Yaşında","2. Kat","İstanbul / Beşiktaş / Mecidiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/9/7/7/2/4/4/055d050b-d378-4925-8d1c-3e49cc7385fa.jpg","","Ortaköy Çevirmeci Sokakta Full Yapılı Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/0-44278990","11","18.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","75 m²","12
                        Yaşında","3. Kat","İstanbul / Kağıthane / Emniyet Evleri Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/9/8/7/2/4/4/CLB6D-ezJ9m4ulLAH3rDZ.jpg","","Geniş Kullanışlı Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/73310-571","25","17.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","75 m²","40
                        Yaşında","2. Kat","İstanbul / Fatih / Seyyid Ömer Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Ftih Fındıkzade Çukurbostana Yakın1+1 Temiz Daire"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/114218-2598","25","37.500","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","77 m²","3
                        Yaşında","12. Kat","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218","","İstanbul House","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/2/4/1/1/69e907fc-fb3a-418a-93f7-3deefd7aaff0.jpg","","İstanbul House'dan Nef Bahçelievler'de 1,5+1 Peyzaj Manzaralı"
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/115511-436","25","32.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","180 m²","23
                        Yaşında","2. Kat","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Bahçeşehir Boğazköy De Kiralık 3+1 Daire."
"https://www.hepsiemlak.com/istanbul-kadikoy-feneryolu-kiralik/daire/138823-192","39","65.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","102 m²","Sıfır Bina","4. Kat","İstanbul / Kadıköy / Feneryolu Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-138823","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Hakan Ercan Pusula Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/8/3/2/4/4/0262daed-9383-43d2-85f5-13bdbdb356b3.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/8/8/3/1/5a019506-be94-45b7-99db-40c9f148fc3d.jpg","Feneryolu'nda Bağdat Cad. & Marmaray Ve Özgürlük Parkına Komşu Sıfır Binada 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/154046-472","23","50.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","90 m²","7
                        Yaşında","10. Kat","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygin-gayrimenkul-154046/bahar-bayrak-4337714","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Easy & Saygın Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/9/0/4/2/4/4/f4cba52d-fc92-4166-b0d2-2733e8710667.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/7/7/3/3/4/1ca1f2c3-436d-4ba0-bef1-314ffacb206d.jpg","Maslak 1453 Resıdence  1+1 Teraslı  Ada Mutfaklı Muhteşem Keyifli Orman Manzaralı Kiralık"
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/132166-314","21","18.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","67 m²","10
                        Yaşında","Giriş Katı","İstanbul / Pendik / Kaynarca Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-pendik-amiral-132166","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Turyap Pendik Amiral","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/5/6/3/2/4/4/6800d397-22a2-4a98-b2d7-43d3d2617054.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/2/3/1/79654367-735c-4a4b-8254-67c4379f150a.jpg","Kiralık 50m2 Metro Ve Marmaraya Yakın 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/34722-6557","37","75.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","115 m²","8
                        Yaşında","1. Kat","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/arti-gayrimenkul-kozyatagi-34722","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Artı Gayrimenkul Kozyatağı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/2/0/3/2/4/4/3131336d-e403-41bc-87a6-f50d02bf93c8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/7/4/3/0/3d3a2181-9d3d-4f71-877a-de771fbc7b0b.jpg","Suadiye De Balkonlu Ebeveynli Metro Marmaray Yakını 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-nuripasa-kiralik/daire/76342-6763","38","15.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","65 m²","16
                        Yaşında","Bahçe Katı","İstanbul / Zeytinburnu / Nuripaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/osmanli-emlak-gayrimenkul-76342","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Osmanlı Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/1/6/2/2/4/4/790ca03d-5c20-4149-bd70-2ccbc28fcdb6.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Zeytinburnu Nuripaşa Mah'de 2+1 65m² 16yıllık Kiralık Bahçekatı Osmanlı Emlak"
"https://www.hepsiemlak.com/istanbul-esenyurt-fatih-kiralik/daire/155286-3","30","13.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","9
                        Yaşında","2. Kat","İstanbul / Esenyurt / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/osman-selim-gokce-gayrimenkul-155286","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Osman Selim Gökçe Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/0/6/0/2/4/4/1739806692242-44206033.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Tertemiz Arakat Yeni Bina 2+1"
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/106894-127","41","23.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","Yüksek Giriş","İstanbul / Maltepe / Zümrütevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/seckin-gayrimenkul-106894/aliriza-ozdemir-2232143","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Seçkin Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/0/6/9/1/4/4/1740217134-375338-44196032.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/4/1/2/3/2/2/889b9ba7-0534-4e8f-9939-2118c3c6fe1d.jpg","Maltepe Zümrütevler 2+1 Yüksek Giriş Deniz Maznaralı Ayrı Mutfak"
"https://www.hepsiemlak.com/istanbul-fatih-silivrikapi-kiralik/daire/35277-10692","60","21.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","40
                        Yaşında","3. Kat","İstanbul / Fatih / Silivrikapı Mah.","https://www.hepsiemlak.com/emlak-ofisi/evsen-insaat-ve-emlak-danismanligi-35277/nurgul-evsen-721765","","Evsen İnşaat Ve Emlak Danışmanlığı","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/8/0/9/1/4/4/4436c002-9df5-43b3-9aa3-177ca9477884.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/7/1/2/7/807e2b94-faa6-45cb-bc1e-42f60e25a8f9.jpg","Evsen İnsaat'tan 250 Fatih Serdengeçti Sk 75 M2 2+1 Balkonlu Daire"
"https://www.hepsiemlak.com/istanbul-kartal-atalar-kiralik/daire/3447-21299","60","28.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","145 m²","25
                        Yaşında","4. Kat","İstanbul / Kartal / Atalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447/direct-emlak-3447","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Direct Realty","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/3/4/6/1/4/4/d4959ad4-081b-4d3a-8c89-6f13a8b9e80a.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/3/0/0/f152ffb4-64ad-4b9f-b52e-1ee84c9932eb.jpg","Direct'ten Ana Cadde Üzerinde, Merkezi Lokasyonda, Geniş Ve Kullanışlı Odalara Sahip, Ferah  3+1"
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/26340-6489","35","70.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","3. Kat","İstanbul / Üsküdar / Bulgurlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/pratik-insaat-emlak-26340/mustafa-sahin-26340","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Pratik İnşaat Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/2/5/1/4/4/39d9599b-c1c9-4b56-9c8c-3d51dfac0c3c.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/4/3/6/2/0/f9218fc0-ee20-4acc-b197-5a78fbd06728.jpg","Bulgurlu Özyener Detay Sitesinde Özel Dekorasyonlu Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/145024-94","26","30.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","10
                        Yaşında","2. Kat","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-gayrimenkul-emlak-145024","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Rota Gayrimenkul Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/0/3/1/4/4/1738495335289-44130572.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/0/5/4/1/94a84185-a7d2-47ed-ae58-7547e96f6ebd.jpg","Çekmeköy Güngören Mah Kiralık 3+1 120m2 Arakat Daire Caddeye Yakın"
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/58182-3103","60","60.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","130 m²","28
                        Yaşında","5. Kat","İstanbul / Maltepe / Küçükyalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunceliz-emlak-58182","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Günceliz Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/6/6/0/1/4/4/5063dd7c-592e-4ba0-804a-c2c35ef14be0.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/1/8/5/0/47bceb04-25c9-4c7b-967b-cfe51c1d3412.jpg","Günceliz'den Çamlık Sahilde Deniz Manzaralı 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/30863-9699","49","20.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","2. Kat","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/rekar-gayrimenkul-30863/yakup-kartal-30863","","Re/kar Gayrimenkul","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/3/1/4/0/4/4/a0d8bfdf-dc35-4cd8-89ce-98ee7f30fd35.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/6/8/0/3/0/84e2048c-c5ff-484c-9857-bd70ccc3271f.jpg","Bahçelievler S.Paşa Mh. Çamlık Cd. Sonu 2+1 90 M2 2.Kat Kombili Güney Cephe Temiz"
"https://www.hepsiemlak.com/istanbul-beylikduzu-yakuplu-kiralik/daire/153389-52","50","18.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","1. Kat","İstanbul / Beylikdüzü / Yakuplu Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/0/5/3/0/4/4/7dfb8717-6215-4bef-9d59-402260f3c194.jpg","","Beylikdüzü Yakuplu 46. Sok. 1.Kat 110m² 3+1 Boyalı Boş Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bahcelievler-soganli-kiralik/daire/140491-198","51","18.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","Bahçe Katı","İstanbul / Bahçelievler / Soğanlı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/1/8/0/0/4/4/b04e9c8f-001f-43eb-b328-54443fe5635e.jpg","","Asya Emlakdan B.Evler Soğanlı Mah Kiralık Yeni 5 Yıllık 75 Mt B.Kat Daire"
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/daire/152610-17","27","90.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","180 m²","14
                        Yaşında","Ara Kat","İstanbul / Beykoz / Acarlar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/2/2/9/9/3/4/80b7d414-ffdd-41cc-a2ff-ee3d80d7711f.jpg","","Acarkent 'e Yakın Sitede,Boğaz Manzaralı,Masrafsız 3,5+1 Ara Kat"
"https://www.hepsiemlak.com/istanbul-sultangazi-50-yil-kiralik/daire/152078-32","40","19.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","130 m²","16
                        Yaşında","2. Kat","İstanbul / Sultangazi / 50. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/emek-yapi-insaat-152078","","Emek Yapı İnşaat","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/9/0/8/9/3/4/c1f9788e-2a38-47f6-97a7-894bddee9cdb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/0/2/5/1/4fbf214a-5eda-4a72-8121-056462722d8a.jpg","Emek İnş.Dan 50.Yıl Mah.De Cadde Dibi 2+1 120 M2 Kiralık 2.Kat Balkonlu Masrafsız Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-osmaniye-kiralik/daire/13677-1768","60","95.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","195 m²","10
                        Yaşında","1. Kat","İstanbul / Bakırköy / Osmaniye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/0/3/8/9/3/4/31270883-3369-4632-885e-7c4790b5f086.jpg","","Referans Bakırköy'de Abbas Altun'dan (4+1) Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/22543-3519","45","40.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","Sıfır Bina","3. Kat","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/net-emlak-22543","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Net Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/9/0/9/3/4/21d74acb-2d4f-476f-ae62-11d0b8ccebc4.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/5/2/2/0/16f56fe8-24a2-41e2-b73a-d21504d52797.jpg","Mecidiyeköyde Sıfır Lüks 1+1 65 M2 3.Kat Otoparklı Jeneratörlü Çift Asansörlü Yagın Merdivenli Daire"
"https://www.hepsiemlak.com/istanbul-sancaktepe-fatih-kiralik/daire/62344-1237","36","18.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","100 m²","21
                        Yaşında","6. Kat","İstanbul / Sancaktepe / Fatih Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/6/3/4/8/3/4/9d5d6310-d196-46c5-bdc3-4241e6bbf830.jpg","","Doğan Emlak 'tan Caddede Kiralık 3+1 Daire ..Şartları Okuyunuz.."
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/31383-7762","35","55.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","190 m²","38
                        Yaşında","2. Kat","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/persa-gayrimenkul-31383","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Persa Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/4/3/8/3/4/4542918b-dd09-4f58-9a63-ddca215ef038.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/3/1/3/0/38362450-9ea0-44f6-9d3f-4cbdeecf2628.jpg","Persa'dan Yeşilköy Sahile Yakın 3+1 190m2 Ferah Temiz Kiralık Arakat"
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/62469-485","21","40.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","125 m²","33
                        Yaşında","3. Kat","İstanbul / Kadıköy / Kozyatağı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Kozyatağında Eşyalı Net 110m2 Geniş 2+1 İçi Yenilenmiş Lüx Kiralık"
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/30486-1808","21","42.500","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","15
                        Yaşında","4. Kat","İstanbul / Şişli / Paşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/fem-gayrimenkul-30486/adem-adem-30486","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Fem Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Şişli Feriköy Rezidans'ta Kapalı Otoparklı Güvenlikli Sitede 2+1 Ara Kat"
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/6056-13709","18","40.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          2","85 m²","43
                        Yaşında","3. Kat","İstanbul / Beşiktaş / Mecidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/uzbilek-gayrimenkul-danismanlik-6056","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Uzbilek Gayrimenkul Danışmanlık","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/0/6/0/0/e689af61-df07-4159-bf38-f4d762bb4046.jpg","","Ortaköy'de Boğaz Köprüsü Manzaralı Bakımlı 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/55954-426","18","20.500","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","170 m²","25
                        Yaşında","4. Kat","İstanbul / Kağıthane / Nurtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/cilek-gayrimenkul-55954/mehmet-boyova-1041831","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Çilek Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/7/5/7/0/4/4/1737478215662-44075782.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/11114-11661","21","28.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","53 m²","10
                        Yaşında","7. Kat","İstanbul / Kağıthane / Ortabayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-11114","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Onur Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/5/1/1/0/4/4/77dd7919-3c99-4f56-8d33-6bce424ba1f6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/1/1/1/0/e2ecfdb9-2b1a-4dd3-ad7b-56b72094a230.jpg","Onurdan Kanyon Avm Arkası Metro 10 Dk Full Eşyalı Recıdence 1+1"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/24340-5107","31","65.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","165 m²","10
                        Yaşında","1. Kat","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/9/3/1/0/4/4/48250168-7f3e-442c-b3f5-8e5fbbdbb2b1.jpg","","Göktürk 3+1 Kiralık Irmak Konakları Hemen Taşınabilirsiniz Daire Snowboard'dan"
